485;LineString(17174.08 4312.3, 34574.08 21712.3)
486;LineString(17274.08 4312.3, 34574.08 21612.3)
487;LineString(17374.08 4312.3, 34574.08 21512.3)
488;LineString(17474.08 4312.3, 34574.08 21412.3)
489;LineString(17574.08 4312.3, 34574.08 21312.3)
490;LineString(17674.08 4312.3, 34574.08 21212.3)
491;LineString(17774.08 4312.3, 34574.08 21112.3)
492;LineString(17874.08 4312.3, 34574.08 21012.3)
493;LineString(17974.08 4312.3, 34574.08 20912.3)
494;LineString(18074.08 4312.3, 34574.08 20812.3)
495;LineString(18174.08 4312.3, 34574.08 20712.3)
496;LineString(18274.08 4312.3, 34574.08 20612.3)
497;LineString(18374.08 4312.3, 34574.08 20512.3)
498;LineString(18474.08 4312.3, 34574.08 20412.3)
